93.146700	0.384800
92.509200	0.380400
92.520400	0.379400
92.330400	0.373800
92.625500	0.374000
92.240700	0.369100
92.157000	0.368000
91.984200	0.364900
91.652300	0.361300
91.799800	0.359400
91.953500	0.356500
91.341700	0.354700
91.146500	0.348100
91.195300	0.350500
90.784600	0.344600
91.095400	0.342700
90.551700	0.340800
90.763500	0.336600
90.463800	0.336000
90.185200	0.331400
89.804200	0.329700
89.899300	0.326400
89.525100	0.325300
89.335300	0.319200
89.133800	0.319000
88.883600	0.317500
89.103100	0.311900
88.928600	0.310600
88.911300	0.308100
88.252600	0.307000
88.228000	0.299800
88.180700	0.302500
88.017200	0.297600
88.056600	0.293100
88.289800	0.293200
86.942900	0.289200
88.112900	0.287200
87.935500	0.283700
87.737800	0.280800
86.951200	0.280600
87.278000	0.275300
87.216800	0.273500
86.673700	0.270200
86.310800	0.267100
86.717800	0.265300
86.344000	0.262800
86.037400	0.259500
85.894500	0.256600
85.488200	0.254600
85.488100	0.250000
85.418400	0.248000
85.333300	0.246700
85.141900	0.243900
85.147500	0.239400
84.950600	0.239400
84.533900	0.234400
84.511600	0.232300
84.632100	0.229900
84.155900	0.228300
83.711200	0.223000
83.980400	0.222200
84.095900	0.219600
83.553200	0.215800
83.477400	0.212600
84.052700	0.212200
83.205300	0.207400
82.787400	0.205300
82.793300	0.201400
82.249800	0.201500
82.120700	0.195800
82.299100	0.195700
82.127100	0.189800
81.588800	0.191800
81.925500	0.185300
81.185900	0.183300
81.593200	0.180900
81.166300	0.178800
81.193000	0.176100
80.742900	0.171400
80.900600	0.171900
80.640200	0.166600
79.819600	0.165900
80.169200	0.160400
79.922500	0.161300
79.646200	0.154700
79.788700	0.156500
79.156000	0.149000
79.192300	0.150500
79.377300	0.144600
79.340200	0.145000
78.314000	0.138400
78.664700	0.140600
78.340500	0.132400
78.696800	0.133500
77.753400	0.128000
78.068600	0.129600
77.773100	0.121100
77.925900	0.124900
76.683800	0.119300
77.091300	0.115400
77.170600	0.112700
76.565200	0.111200
76.359400	0.107400
76.891900	0.108000
75.670900	0.098400
76.489300	0.103200
75.164500	0.095400
75.526700	0.096000
75.142300	0.091000
75.440600	0.089800
74.881900	0.085900
75.082400	0.085200
74.318300	0.079900
74.323000	0.080200
73.859500	0.075700
73.904800	0.071600
73.264900	0.070900
73.744800	0.067000
73.538300	0.066200
72.970700	0.059600
72.648300	0.061400
72.498100	0.056700
72.046100	0.053100
72.423000	0.051900
72.213300	0.048700
71.396200	0.045800
70.917400	0.037300
69.558500	0.018500
66.805100	0.004800
57.659700	-0.000800
